dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_updated,description,website,entity_id,cusip,isin
58447,2015-09-17,Simon Property Group,28208,3026,https://www.linkedin.com/company/165978,Real Estate,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58568,2015-09-17,Yahoo,467984,11760,https://www.linkedin.com/company/1288,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58366,2015-09-17,Novo Nordisk,336558,26453,https://www.linkedin.com/company/2227,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58448,2015-09-17,Google,3618814,67716,https://www.linkedin.com/company/1441,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58569,2015-09-17,Humana,89957,26868,https://www.linkedin.com/company/4257,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58572,2015-09-17,Shutterstock,14117,1164,https://www.linkedin.com/company/85823,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58386,2015-09-17,The Dow Chemical Company,220407,27651,https://www.linkedin.com/company/2562,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58407,2015-09-17,3M,487086,42160,https://www.linkedin.com/company/1864,Mechanical or Industrial Engineering,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58573,2015-09-17,Halliburton,600199,49083,https://www.linkedin.com/company/2217,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58449,2015-09-17,Texas Instruments,160081,21089,https://www.linkedin.com/company/1397,Semiconductors,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58575,2015-09-17,Air Products,53844,9716,https://www.linkedin.com/company/4156,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58576,2015-09-17,Charles Schwab,68618,11616,https://www.linkedin.com/company/1855,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58577,2015-09-17,Crown Castle,10451,1624,https://www.linkedin.com/company/1557409,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58408,2015-09-17,Walmart,600703,229774,https://www.linkedin.com/company/2646,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58451,2015-09-17,Duke Energy Corporation,80906,16249,https://www.linkedin.com/company/4066,Utilities,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58578,2015-09-17,EOG Resources,43797,2587,https://www.linkedin.com/company/22849,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58452,2015-09-17,Chevron,994691,53703,https://www.linkedin.com/company/2192,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58579,2015-09-17,Avis Budget Group,37680,7078,https://www.linkedin.com/company/2121,"Leisure, Travel & Tourism",2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58580,2015-09-17,Constellation Brands,27387,2656,https://www.linkedin.com/company/13421,Wine and Spirits,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58387,2015-09-17,Visa,204815,8154,https://www.linkedin.com/company/2190,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58453,2015-09-17,Hewlett-Packard,2130092,275437,https://www.linkedin.com/company/1025,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58581,2015-09-17,Credit Suisse,333277,44310,https://www.linkedin.com/company/1284,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58409,2015-09-17,Biogen,82871,6488,https://www.linkedin.com/company/3961,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58582,2015-09-17,CSX,38404,9416,https://www.linkedin.com/company/6265,Transportation/Trucking/Railroad,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58583,2015-09-17,BD,104635,14754,https://www.linkedin.com/company/3102,Medical Devices,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58410,2015-09-17,Oracle,1557698,140483,https://www.linkedin.com/company/1028,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58454,2015-09-17,Teva Pharmaceuticals,136081,20705,https://www.linkedin.com/company/5239,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58585,2015-09-17,Dominion,15911,7761,https://www.linkedin.com/company/5666,Utilities,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58586,2015-09-17,Yum! Brands,56113,4134,https://www.linkedin.com/company/3409,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58455,2015-09-17,Morgan Stanley,392635,60842,https://www.linkedin.com/company/497017,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58587,2015-09-17,Pizza Hut,44167,17307,https://www.linkedin.com/company/3406,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58456,2015-09-17,U.S. Bank,105158,37805,https://www.linkedin.com/company/2532,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58588,2015-09-17,KFC,12524,4660,https://www.linkedin.com/company/2774668,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58589,2015-09-17,Taco Bell,27105,10349,https://www.linkedin.com/company/3407,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58373,2015-09-17,Toyota Motor Corporation,284643,21446,https://www.linkedin.com/company/2109,Automotive,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58388,2015-09-17,Eli Lilly and Company,312394,34066,https://www.linkedin.com/company/1663,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58411,2015-09-17,Ambev,236680,12586,https://www.linkedin.com/company/162402,Food & Beverages,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58457,2015-09-17,Starbucks,599212,59551,https://www.linkedin.com/company/2271,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58590,2015-09-17,"Long John Silver's, LLC",1116,613,https://www.linkedin.com/company/3170417,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58591,2015-09-17,Brookfield Asset Management,13022,840,https://www.linkedin.com/company/40118,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58458,2015-09-17,Gilead Sciences,90803,7884,https://www.linkedin.com/company/163993,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58592,2015-09-17,Shopify,19519,731,https://www.linkedin.com/company/784652,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58593,2015-09-17,Praxair,41333,11285,https://www.linkedin.com/company/5130,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58412,2015-09-17,Citi,873250,144635,https://www.linkedin.com/company/11448,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58459,2015-09-17,Celgene,94313,6141,https://www.linkedin.com/company/8348,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58595,2015-09-17,The Habit Burger Grill,2554,252,https://www.linkedin.com/company/959196,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58596,2015-09-17,Manulife,49175,12976,https://www.linkedin.com/company/2691,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58460,2015-09-17,Pfizer,1073436,77001,https://www.linkedin.com/company/1185,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58598,2015-09-17,LinkedIn,1422976,10311,https://www.linkedin.com/company/1337,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58600,2015-09-17,American Tower,31472,2532,https://www.linkedin.com/company/8100,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58389,2015-09-17,BlackRock,209144,12926,https://www.linkedin.com/company/4764,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58413,2015-09-17,Vodafone,523673,78289,https://www.linkedin.com/company/1217,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58461,2015-09-17,The Home Depot,213746,65481,https://www.linkedin.com/company/1534,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58601,2015-09-17,Stryker,213421,17492,https://www.linkedin.com/company/3282,Medical Devices,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58602,2015-09-17,Netflix,228347,2186,https://www.linkedin.com/company/165158,Entertainment,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58603,2015-09-17,Delta Air Lines,172858,34767,https://www.linkedin.com/company/2272,Airlines/Aviation,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58374,2015-09-17,Anheuser-Busch InBev,83034,32903,https://www.linkedin.com/company/255188,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58463,2015-09-17,Costco Wholesale,112782,28781,https://www.linkedin.com/company/163225,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58604,2015-09-17,Southwest Airlines,100866,18431,https://www.linkedin.com/company/4599,Airlines/Aviation,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58367,2015-09-17,Honeywell,473366,83082,https://www.linkedin.com/company/1344,Electrical/Electronic Manufacturing,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58414,2015-09-17,Prudential Financial,77493,19907,https://www.linkedin.com/company/1852,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58466,2015-09-17,Express Scripts,68062,15766,https://www.linkedin.com/company/4969,Hospital & Health Care,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58605,2015-09-17,Archer Daniels Midland Company,58460,8417,https://www.linkedin.com/company/5553,Food Production,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58606,2015-09-17,Las Vegas Sands Corp.,5821,572,https://www.linkedin.com/company/1807052,Hospitality,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58467,2015-09-17,Thermo Fisher Scientific,114502,21726,https://www.linkedin.com/company/3081,Research,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58607,2015-09-17,Tesla Motors,457257,6812,https://www.linkedin.com/company/15564,Automotive,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58608,2015-09-17,Vertex Pharmaceuticals,45867,1808,https://www.linkedin.com/company/6866,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58363,2015-09-17,United Technologies,59219,14983,https://www.linkedin.com/company/2426,Aviation & Aerospace,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58390,2015-09-17,ExxonMobil,694404,41630,https://www.linkedin.com/company/1689,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58415,2015-09-17,Scotiabank,142514,35451,https://www.linkedin.com/company/3139,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58468,2015-09-17,Diageo,353797,20213,https://www.linkedin.com/company/2496,Wine and Spirits,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58609,2015-09-17,Deutsche Bank,416329,51566,https://www.linkedin.com/company/1262,Investment Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58611,2015-09-17,Northrop Grumman Corporation,219756,48760,https://www.linkedin.com/company/1412,Defense & Space,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58416,2015-09-17,Salesforce,496596,17230,https://www.linkedin.com/company/3185,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58469,2015-09-17,AbbVie,112421,19906,https://www.linkedin.com/company/1304385,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58612,2015-09-17,Orange,187114,80593,https://www.linkedin.com/company/1110,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58613,2015-09-17,CN,27921,6304,https://www.linkedin.com/company/307460,Transportation/Trucking/Railroad,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58470,2015-09-17,Kinder Morgan,47504,5828,https://www.linkedin.com/company/11169,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58614,2015-09-17,Kroger,77465,30927,https://www.linkedin.com/company/4914,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58615,2015-09-17,Ecolab,86273,28759,https://www.linkedin.com/company/4713,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58471,2015-09-17,The Coca-Cola Company,858239,52504,https://www.linkedin.com/company/1694,Food & Beverages,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58616,2015-09-17,Capital One,227313,32566,https://www.linkedin.com/company/1419,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58617,2015-09-17,CME Group,32685,2250,https://www.linkedin.com/company/5499,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58391,2015-09-17,Mylan,63866,11852,https://www.linkedin.com/company/14264,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58618,2015-09-17,Enbridge,44309,6955,https://www.linkedin.com/company/6702,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58417,2015-09-17,Comcast,137128,30489,https://www.linkedin.com/company/1703,Media Production,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58472,2015-09-17,Bank of America,624618,198026,https://www.linkedin.com/company/1123,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58619,2015-09-17,O'Reilly Auto Parts,15315,5817,https://www.linkedin.com/company/30967,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58473,2015-09-17,Merck,458985,58352,https://www.linkedin.com/company/1486,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58418,2015-09-17,Lloyds Banking Group,121182,44260,https://www.linkedin.com/company/417361,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58474,2015-09-17,AT&T,495051,171992,https://www.linkedin.com/company/1052,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58375,2015-09-17,Target,457111,86876,https://www.linkedin.com/company/1512,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58476,2015-09-17,GSK,693692,76597,https://www.linkedin.com/company/1399,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58392,2015-09-17,China Mobile,10736,7027,https://www.linkedin.com/company/18257,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58419,2015-09-17,Bristol-Myers Squibb,283672,24933,https://www.linkedin.com/company/1773,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58477,2015-09-17,General Motors,562434,83584,https://www.linkedin.com/company/1472,Automotive,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58478,2015-09-17,Alibaba.com,93041,7264,https://www.linkedin.com/company/14160,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58420,2015-09-17,DIRECTV,77962,13501,https://www.linkedin.com/company/3744,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58481,2015-09-17,SAP,650817,71284,https://www.linkedin.com/company/1115,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58482,2015-09-17,Union Pacific Railroad,48611,12286,https://www.linkedin.com/company/5992,Transportation/Trucking/Railroad,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58393,2015-09-17,Qualcomm,219301,27685,https://www.linkedin.com/company/2017,Wireless,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58421,2015-09-17,ING,58946,43450,https://www.linkedin.com/company/2594164,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58488,2015-09-17,Activision,68422,2312,https://www.linkedin.com/company/4048,Computer Games,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58495,2015-09-17,Dropbox,113408,1570,https://www.linkedin.com/company/167251,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58369,2015-09-17,JPMorgan Chase & Co.,661568,189739,https://www.linkedin.com/company/1068,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58422,2015-09-17,Royal Bank of Scotland,236569,53889,https://www.linkedin.com/company/1730,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58498,2015-09-17,Weight Watchers,19121,6173,https://www.linkedin.com/company/7428,"Health, Wellness and Fitness",2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58376,2015-09-17,Unilever,1722970,76484,https://www.linkedin.com/company/1248,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58506,2015-09-17,"Snapchat, Inc.",28724,481,https://www.linkedin.com/company/3186630,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58329,2015-09-17,Goldman Sachs,554209,38143,https://www.linkedin.com/company/1382,Investment Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58508,2015-09-17,BNY Mellon,116204,31203,https://www.linkedin.com/company/162750,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58394,2015-09-17,Accenture,2064785,258076,https://www.linkedin.com/company/1033,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58423,2015-09-17,Lockheed Martin,382099,76048,https://www.linkedin.com/company/1319,Defense & Space,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58509,2015-09-17,Foot Locker,25896,1136,https://www.linkedin.com/company/163864,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58512,2015-09-17,Spotify,125127,1934,https://www.linkedin.com/company/207470,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58424,2015-09-17,UBS,292135,53995,https://www.linkedin.com/company/1214,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58515,2015-09-17,ADP,262960,43329,https://www.linkedin.com/company/1463,Human Resources,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58516,2015-09-17,Vertex Energy Inc.,578,43,https://www.linkedin.com/company/2677824,Environmental Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58395,2015-09-17,American Express,380032,51145,https://www.linkedin.com/company/1277,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58425,2015-09-17,MetLife,165693,36638,https://www.linkedin.com/company/2213,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58517,2015-09-17,John Deere,180106,23956,https://www.linkedin.com/company/3789,Machinery,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58426,2015-09-17,CVS Health,141697,45902,https://www.linkedin.com/company/4680,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58518,2015-09-17,Aetna,88651,22598,https://www.linkedin.com/company/2807,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58519,2015-09-17,Yelp,78073,4033,https://www.linkedin.com/company/31517,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58380,2015-09-17,Barclays,335631,48468,https://www.linkedin.com/company/1426,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58427,2015-09-17,PNC,91583,36691,https://www.linkedin.com/company/4167,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58396,2015-09-17,Boeing,496193,96295,https://www.linkedin.com/company/1384,Aviation & Aerospace,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58520,2015-09-17,Aflac,59480,13181,https://www.linkedin.com/company/3997,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58398,2015-09-17,Wells Fargo,430583,184740,https://www.linkedin.com/company/1235,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58522,2015-09-17,Dean Foods,15310,2996,https://www.linkedin.com/company/10471,Dairy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58429,2015-09-17,Nike,860702,35966,https://www.linkedin.com/company/2029,Sporting Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58524,2015-09-17,Illumina,46461,3659,https://www.linkedin.com/company/7513,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58525,2015-09-17,VF Corporation,87266,5445,https://www.linkedin.com/company/4670,Apparel & Fashion,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58430,2015-09-17,Johnson & Johnson,959700,91241,https://www.linkedin.com/company/1207,Hospital & Health Care,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58527,2015-09-17,General Mills,151504,14232,https://www.linkedin.com/company/2822,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58528,2015-09-17,Phillips 66,32004,6300,https://www.linkedin.com/company/2576548,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58364,2015-09-17,Altria,16336,3419,https://www.linkedin.com/company/6414,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58431,2015-09-17,PepsiCo,1017273,82660,https://www.linkedin.com/company/1431,Food & Beverages,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58529,2015-09-17,FedEx,140656,91550,https://www.linkedin.com/company/1669,Package/Freight Delivery,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58530,2015-09-17,Intuit,98433,8818,https://www.linkedin.com/company/1666,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58370,2015-09-17,Amgen,187931,19967,https://www.linkedin.com/company/2068,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58399,2015-09-17,Medtronic,277035,50922,https://www.linkedin.com/company/1841,Medical Devices,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58532,2015-09-17,Travelers,131173,24939,https://www.linkedin.com/company/3088,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58362,2015-09-17,Microsoft,2541663,123811,https://www.linkedin.com/company/1035,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58381,2015-09-17,Colgate Palmolive,217327,18781,https://www.linkedin.com/company/2748,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58432,2015-09-17,Facebook,1037054,10913,https://www.linkedin.com/company/10667,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58534,2015-09-18,L Brands,78729,28608,https://www.linkedin.com/company/2250,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58760,2015-09-18,Noble Energy,61341,2511,https://www.linkedin.com/company/27043,Oil & Energy,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58433,2015-09-18,BBVA,109742,40963,https://www.linkedin.com/company/4860,Banking,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58761,2015-09-18,Best Buy,185540,41684,https://www.linkedin.com/company/2127,Retail,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58535,2015-09-18,Shire,63012,5864,https://www.linkedin.com/company/5541,Biotechnology,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58762,2015-09-18,Zoetis,41979,5365,https://www.linkedin.com/company/2936694,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58536,2015-09-18,"Anthem, Inc.",53905,17965,https://www.linkedin.com/company/2619,Insurance,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58763,2015-09-18,Alaska Airlines,32465,4551,https://www.linkedin.com/company/162359,Airlines/Aviation,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58537,2015-09-18,Raytheon,176699,31537,https://www.linkedin.com/company/1505,Defense & Space,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58765,2015-09-18,Vulcan Materials Company,10365,2340,https://www.linkedin.com/company/10737,Mining & Metals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58767,2015-09-18,Harley-Davidson Motor Company,53858,6148,https://www.linkedin.com/company/164123,Automotive,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58400,2015-09-18,McKesson,128312,17533,https://www.linkedin.com/company/1900,Hospital & Health Care,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58434,2015-09-18,IBM,2545816,414269,https://www.linkedin.com/company/1009,Information Technology and Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58768,2015-09-18,Dish Network,23231,7270,https://www.linkedin.com/company/4296,Telecommunications,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58538,2015-09-18,BB&T,65002,17249,https://www.linkedin.com/company/4672,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58769,2015-09-18,Garmin International,41388,4244,https://www.linkedin.com/company/9240,Consumer Electronics,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58770,2015-09-18,Mallinckrodt Pharmaceuticals,21902,3505,https://www.linkedin.com/company/3192,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58435,2015-09-18,Sanofi,558594,73583,https://www.linkedin.com/company/1642,Pharmaceuticals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58539,2015-09-18,Caterpillar Inc.,301946,36221,https://www.linkedin.com/company/2622,Machinery,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58771,2015-09-18,JetBlue Airways,48341,7422,https://www.linkedin.com/company/164535,Airlines/Aviation,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58542,2015-09-18,PPG Industries,85909,15629,https://www.linkedin.com/company/4857,Chemicals,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58772,2015-09-18,Moody's Investors Service,19079,2831,https://www.linkedin.com/company/4873,Financial Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58774,2015-09-18,Akamai Technologies,67069,4589,https://www.linkedin.com/company/3925,Internet,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58775,2015-09-18,Waste Management,50996,12832,https://www.linkedin.com/company/204770,Environmental Services,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
58777,2015-09-18,PulteGroup,27836,2844,https://www.linkedin.com/company/4884,Construction,2015-09-18 00:00:00+00,2015-09-18 00:00:00+00,,,,,
